LAMA,2015-09-12,04:00,2.3222333329119955
LEGP,2015-09-12,04:00,2.3263233997257267
LELO,2015-09-12,04:00,2.2887795265901754
LESZ,2015-09-12,04:00,2.327388107487253
LODZ,2015-09-12,04:00,2.293191831292986
LOMZ,2015-09-12,04:00,2.3370892200081603
LUBL,2015-09-12,04:00,2.3035390853375812
MIES,2015-09-12,04:00,2.337458674906689
MIMA,2015-09-12,04:00,2.318788229166838
MLCN,2015-09-12,04:00,2.3012832312702054
MYSZ,2015-09-12,04:00,2.3235757272322584
NODW,2015-09-12,04:00,2.3380465276711213
NTML,2015-09-12,04:00,2.3383890669893326
NWSC,2015-09-12,04:00,2.2859505426327913
NWT1,2015-09-12,04:00,2.2127143559474405
NYSA,2015-09-12,04:00,2.3055831520866805
OLST,2015-09-12,04:00,2.3174403482962487
OPLE,2015-09-12,04:00,2.318171753860433
OPLU,2015-09-12,04:00,2.3117628948945055
OSMZ,2015-09-12,04:00,2.32626142900536
PITR,2015-09-12,04:00,2.300398117343645
POTS,2015-09-12,04:00,2.346139835840708
POZN,2015-09-12,04:00,2.335309020476006
PPIL,2015-09-12,04:00,2.3391149272480463
PROS,2015-09-12,04:00,2.299543887515391
PRZM,2015-09-12,04:00,2.300994448327808
RADM,2015-09-12,04:00,2.309273646503844
REDZ,2015-09-12,04:00,2.33287903651423
RWMZ,2015-09-12,04:00,2.31762128646064
RYKI,2015-09-12,04:00,2.31519090346207
SIDZ,2015-09-12,04:00,2.322303621556412
SIED,2015-09-12,04:00,2.320067948311615
SIPC,2015-09-12,04:00,2.3237796283490417
SOCH,2015-09-12,04:00,2.337353608616495
SOKL,2015-09-12,04:00,2.3289415699881815
STRG,2015-09-12,04:00,2.3280639992425582
SWIB,2015-09-12,04:00,2.3347843484645154
SWKI,2015-09-12,04:00,2.33175570987444
SZE2,2015-09-12,04:00,2.31981801566314
TABG,2015-09-12,04:00,2.3151405856312093
TAR1,2015-09-12,04:00,2.2828015301837703
TORU,2015-09-12,04:00,2.3347675758682134
TRNW,2015-09-12,04:00,2.299116571942029
USDL,2015-09-12,04:00,2.242138976899119
UZHL,2015-09-12,04:00,2.3162105350417344
WAT1,2015-09-12,04:00,2.3272891372183953
WLAD,2015-09-12,04:00,2.357358666249304
WLBR,2015-09-12,04:00,2.2379643186683245
WLOC,2015-09-12,04:00,2.337877419735115
WODZ,2015-09-12,04:00,2.2942132286555106
WRKI,2015-09-12,04:00,2.3329619242827153
WROC,2015-09-12,04:00,2.3266314436139193
ZARY,2015-09-12,04:00,2.318146523769421
ZIGR,2015-09-12,04:00,2.3159851862898773
ZYWI,2015-09-12,04:00,2.2684228002009705
BART,2015-09-12,05:00,2.356554386645509
BBYS,2015-09-12,05:00,2.250176222216348
BIAL,2015-09-12,05:00,2.3276674960097994
BILG,2015-09-12,05:00,2.304629191626955
BOGI,2015-09-12,05:00,2.337263996700424
BOGO,2015-09-12,05:00,2.3373972572063315
BOR1,2015-09-12,05:00,2.3385562251651546
